piece_moved,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
1,-2,30,2,0,20,2,4,20,13,f2f4,False
1,-2,32,2,1,20,2,4,20,13,b2b4,False
5,-2,1,2,0,3,5,4,21,14,a3f8,False
5,-2,32,2,9,3,4,4,21,14,a3e7,False
5,-2,32,2,9,3,3,4,21,14,a3d6,False
5,-2,29,2,6,13,2,5,21,14,a3c5,False
5,-2,33,2,1,5,1,5,21,14,a3b4,False
5,-2,33,2,0,13,0,4,21,14,a3h3,False
5,-2,33,2,0,13,0,4,21,14,a3g3,False
5,-2,33,2,0,14,0,5,21,14,a3f3,False
5,-2,33,2,0,14,0,6,21,14,a3e3,False
5,-2,33,2,5,5,0,6,21,14,a3d3,False
5,-2,28,2,6,14,0,5,21,14,a3c3,False
5,-2,33,2,5,4,0,4,21,14,a3b3,True
5,-2,33,2,0,18,-1,4,21,14,a3a2,False
4,-2,32,1,0,18,0,4,21,14,h1g1,False
4,-2,32,1,0,22,0,4,21,14,h1f1,False
6,-2,32,0,0,19,0,4,21,14,e1f1,False
6,-2,32,0,5,17,0,4,21,14,e1d1,False
4,-2,32,1,0,18,1,4,21,14,a1a2,False
4,-2,32,1,0,19,0,5,21,14,a1d1,False
4,-2,32,1,5,13,0,4,21,14,a1c1,False
4,-2,32,1,0,13,0,4,21,14,a1b1,False
6,-2,32,0,0,24,0,4,21,14,e1g1,False
1,-1,34,2,0,18,1,2,21,14,e4d5,False
1,-2,30,2,0,19,1,3,21,14,e4e5,False
1,-2,32,2,0,18,1,4,21,14,h2h3,False
1,-2,32,2,0,19,1,4,21,14,g2g3,False
1,-2,33,2,0,19,1,5,21,14,f2f3,False
1,-2,33,2,0,18,1,4,21,14,b2b3,False
1,-2,32,2,0,18,2,4,21,14,h2h4,False
1,-2,32,2,0,18,2,4,21,14,g2g4,False
1,-2,33,2,0,17,2,4,21,14,f2f4,False
1,-2,35,2,1,18,2,4,21,14,b2b4,False
5,1,29,2,9,4,4,5,22,15,b3b7,False
5,-2,32,2,1,5,3,6,22,15,b3b6,False
5,-2,31,2,10,13,2,5,22,15,b3b5,False
5,3,23,2,0,4,1,5,22,15,b3c4,False
5,-2,31,2,1,4,1,5,22,15,b3b4,False
5,-2,32,2,0,13,0,5,22,15,b3h3,False
5,-2,32,2,0,13,0,5,22,15,b3g3,False
5,-2,32,2,0,14,0,6,22,15,b3f3,False
5,-2,32,2,0,14,0,7,22,15,b3e3,False
5,-2,32,2,0,5,0,7,22,15,b3d3,False
5,-2,30,2,1,14,0,6,22,15,b3c3,False
5,-2,31,2,0,18,0,5,22,15,b3a3,False
5,-2,31,2,0,5,-1,6,22,15,b3c2,False
5,-2,32,2,0,18,-1,5,22,15,b3a2,False
5,-2,32,2,0,18,-2,6,22,15,b3d1,False
4,-2,32,1,0,4,0,5,22,15,h1g1,False
4,-2,32,1,0,8,0,5,22,15,h1f1,False
6,-2,32,0,0,14,1,5,22,15,e1e2,False
6,-2,32,0,0,13,1,5,22,15,e1d2,False
6,-2,32,0,0,5,0,5,22,15,e1f1,False
6,-2,32,0,0,3,0,5,22,15,e1d1,False
4,-2,32,1,0,18,2,5,22,15,a1a3,False
4,-2,32,1,0,9,1,5,22,15,a1a2,False
4,-2,32,1,0,10,0,6,22,15,a1d1,True
4,-2,32,1,0,4,0,5,22,15,a1c1,False
4,-2,32,1,0,4,0,5,22,15,a1b1,False
6,-2,32,0,0,15,0,5,22,15,e1g1,False
1,-1,34,2,5,4,1,3,22,15,e4d5,False
1,-2,30,2,0,5,1,4,22,15,e4e5,False
1,-2,32,2,0,4,1,5,22,15,h2h3,False
1,-2,32,2,0,5,1,5,22,15,g2g3,False
1,-2,32,2,0,5,1,6,22,15,f2f3,False
1,-2,32,2,0,4,2,5,22,15,h2h4,False
1,-2,32,2,0,4,2,5,22,15,g2g4,False
1,-2,32,2,0,3,2,5,22,15,f2f4,False
5,-1,31,1,10,18,2,6,23,16,b3d5,False
5,-2,29,1,0,8,1,5,23,16,b3c4,False
5,3,22,1,1,10,1,5,23,16,b3b4,False
5,-2,29,1,0,18,0,6,23,16,b3h3,False
5,-2,29,1,0,18,0,6,23,16,b3g3,True
5,-2,29,1,0,19,0,7,23,16,b3f3,False
5,-2,29,1,0,18,0,7,23,16,b3e3,False
5,-2,29,1,0,18,0,7,23,16,b3d3,False
5,-2,29,1,0,18,0,6,23,16,b3c3,False
5,-2,29,1,0,19,0,6,23,16,b3a3,False
5,-2,29,1,0,11,-1,7,23,16,b3c2,False
5,-2,29,1,0,10,-1,6,23,16,b3a2,False
4,-2,28,0,0,10,0,6,23,16,h1g1,False
4,-2,28,0,0,14,0,6,23,16,h1f1,False
6,-2,28,0,0,15,1,6,23,16,e1e2,False
6,-2,28,0,0,13,1,5,23,16,e1d2,False
6,-2,28,0,0,11,0,6,23,16,e1f1,False
4,-2,28,1,0,19,2,6,23,16,d1d3,False
4,-2,28,1,0,10,1,6,23,16,d1d2,False
4,-2,28,1,0,4,0,5,23,16,d1c1,False
4,-2,28,1,0,4,0,5,23,16,d1b1,False
4,-2,28,1,0,4,0,5,23,16,d1a1,False
6,-2,28,0,0,16,0,6,23,16,e1g1,False
1,-1,30,1,0,11,1,5,23,16,e4d5,False
1,-2,26,1,0,11,1,6,23,16,e4e5,False
1,-2,28,1,0,10,1,6,23,16,h2h3,False
1,-2,28,1,0,11,1,6,23,16,g2g3,False
1,-2,28,1,0,11,1,7,23,16,f2f3,False
1,-2,28,1,0,10,2,6,23,16,h2h4,False
1,-2,28,1,0,10,2,6,23,16,g2g4,False
1,-2,28,1,0,9,2,6,23,16,f2f4,False
5,-3,4,1,0,8,5,5,24,17,g3b8,False
5,-2,1,1,0,9,4,5,24,17,g3g7,False
5,-3,32,1,10,8,4,5,24,17,g3c7,False
5,-3,32,1,0,10,3,6,24,17,g3g6,False
5,-3,31,1,9,8,3,5,24,17,g3d6,False
5,-3,31,1,0,9,2,5,24,17,g3g5,False
5,-3,31,1,0,18,2,6,24,17,g3e5,False
5,-3,32,1,0,9,1,6,24,17,g3h4,False
5,-3,32,1,0,10,1,6,24,17,g3g4,False
5,-3,32,1,0,9,1,6,24,17,g3f4,False
5,-3,32,1,0,18,0,5,24,17,g3h3,False
5,-3,32,1,0,19,0,6,24,17,g3f3,False
5,-3,32,1,0,18,0,6,24,17,g3e3,False
5,-3,32,1,0,18,0,6,24,17,g3d3,False
5,-3,32,1,6,8,0,5,24,17,g3c3,True
5,-3,29,1,5,9,0,5,24,17,g3b3,False
5,-3,31,1,5,9,0,5,24,17,g3a3,False
4,-3,32,0,0,18,0,5,24,17,h1g1,False
4,-3,32,0,0,23,0,5,24,17,h1f1,False
6,-3,32,0,0,13,0,5,24,17,e1f1,False
4,-3,32,1,0,18,2,5,24,17,d1d3,False
4,-3,30,1,5,18,1,5,24,17,d1d2,False
4,-3,32,1,0,12,0,4,24,17,d1c1,False
4,-3,32,1,5,12,0,4,24,17,d1b1,False
4,-3,32,1,0,13,0,4,24,17,d1a1,False
6,-3,32,0,0,23,0,5,24,17,e1g1,False
1,-2,34,1,0,18,1,3,24,17,e4d5,False
1,-3,30,1,0,19,1,4,24,17,e4e5,False
1,-3,32,1,0,18,1,5,24,17,h2h3,False
1,-3,33,1,0,19,1,6,24,17,f2f3,False
1,-3,32,1,0,18,2,5,24,17,h2h4,False
1,-3,33,1,0,18,2,5,24,17,f2f4,False
5,-3,4,1,9,8,5,5,25,18,c3c8,False
5,-3,30,1,13,8,4,5,25,18,c3c7,False
5,-3,28,1,9,9,3,5,25,18,c3c6,False
5,-3,29,1,1,17,2,5,25,18,c3c5,False
5,-2,30,1,0,9,2,5,25,18,c3a5,False
5,-3,31,1,5,9,1,5,25,18,c3c4,False
5,-3,30,1,1,9,1,5,25,18,c3b4,False
5,-3,30,1,0,18,0,5,25,18,c3h3,False
5,-3,30,1,0,18,0,5,25,18,c3g3,False
5,-3,30,1,0,19,0,6,25,18,c3f3,False
5,-3,30,1,0,18,0,6,25,18,c3e3,False
5,-3,30,1,0,18,0,6,25,18,c3d3,False
5,-3,30,1,5,9,0,5,25,18,c3b3,True
5,-3,28,1,5,9,0,5,25,18,c3a3,False
5,-3,28,1,6,17,-1,5,25,18,c3d2,False
5,-3,27,1,5,10,-1,6,25,18,c3c2,False
5,-3,26,1,5,8,-1,5,25,18,c3b2,False
5,-3,30,1,0,17,-2,5,25,18,c3c1,False
5,-3,30,1,5,17,-2,5,25,18,c3a1,False
4,-3,30,0,1,8,0,5,25,18,h1g1,False
4,-3,30,0,1,12,0,5,25,18,h1f1,False
6,-3,30,0,1,4,0,5,25,18,e1f1,False
4,-3,30,1,1,17,2,5,25,18,d1d3,False
4,-3,28,1,6,8,1,5,25,18,d1d2,False
4,-3,30,1,1,17,0,5,25,18,d1c1,False
4,-3,30,1,1,3,0,5,25,18,d1b1,False
4,-3,30,1,6,8,0,5,25,18,d1a1,False
6,-3,30,0,1,14,0,5,25,18,e1g1,False
1,-2,32,1,1,8,1,3,25,18,e4d5,False
1,-3,28,1,1,9,1,4,25,18,e4e5,False
1,-3,30,1,1,8,1,5,25,18,h2h3,False
1,-3,30,1,1,9,1,5,25,18,g2g3,False
1,-3,31,1,1,9,1,6,25,18,f2f3,False
1,-3,30,1,1,8,2,5,25,18,h2h4,False
1,-3,30,1,1,8,2,5,25,18,g2g4,False
1,-3,31,1,1,7,2,5,25,18,f2f4,False
5,-1,27,1,0,8,4,6,26,19,b3b7,True
5,-4,31,1,3,8,3,6,26,19,b3b6,False
5,-3,32,1,3,18,2,6,26,19,b3d5,False
5,-4,28,1,3,8,2,6,26,19,b3b5,False
5,-4,31,1,0,8,1,5,26,19,b3c4,False
5,-4,29,1,3,8,1,5,26,19,b3b4,False
5,5,21,1,6,8,1,5,26,19,b3a4,False
5,-4,31,1,0,18,0,6,26,19,b3h3,False
5,-4,31,1,0,18,0,6,26,19,b3g3,False
5,-4,31,1,0,19,0,7,26,19,b3f3,False
5,-4,31,1,0,18,0,7,26,19,b3e3,False
5,-4,31,1,0,18,0,7,26,19,b3d3,False
5,-4,31,1,0,8,0,6,26,19,b3c3,False
5,-4,30,1,14,8,0,6,26,19,b3a3,False
5,-4,27,1,0,9,-1,7,26,19,b3c2,False
5,-4,27,1,3,8,-1,6,26,19,b3b2,False
5,1,25,1,9,8,-1,6,26,19,b3a2,False
5,-4,31,1,3,18,-2,7,26,19,b3b1,False
4,-4,29,0,3,8,0,6,26,19,h1g1,False
4,-4,29,0,3,12,0,6,26,19,h1f1,False
6,-4,29,0,3,9,0,6,26,19,e1f1,False
4,-4,29,1,3,17,2,6,26,19,d1d3,False
4,-4,27,1,3,8,1,6,26,19,d1d2,False
4,-4,29,1,3,2,0,5,26,19,d1c1,False
4,-4,29,1,3,16,0,5,26,19,d1b1,False
4,-4,29,1,3,2,0,5,26,19,d1a1,False
6,-4,29,0,3,14,0,6,26,19,e1g1,False
1,-3,30,1,3,9,1,5,26,19,e4d5,False
1,-4,27,1,3,9,1,6,26,19,e4e5,False
1,-4,29,1,3,8,1,6,26,19,h2h3,False
1,-4,29,1,3,9,1,6,26,19,g2g3,False
1,-4,30,1,3,9,1,7,26,19,f2f3,False
1,-4,29,1,3,8,2,6,26,19,h2h4,False
1,-4,29,1,3,8,2,6,26,19,g2g4,False
1,-4,30,1,3,7,2,6,26,19,f2f4,False
5,-1,1,1,0,8,1,5,27,20,b7c8,True
5,-1,1,1,0,8,1,5,27,20,b7b8,False
5,-1,1,1,0,8,1,5,27,20,b7a8,False
5,0,1,1,1,8,0,5,27,20,b7f7,False
5,-1,29,1,0,8,0,5,27,20,b7e7,False
5,-1,31,1,0,8,0,5,27,20,b7d7,False
5,-1,31,1,0,8,0,5,27,20,b7c7,False
5,-1,31,1,0,8,0,5,27,20,b7a7,False
5,-1,31,1,0,8,-1,5,27,20,b7c6,False
5,-1,31,1,0,8,-1,5,27,20,b7b6,False
5,-1,31,1,0,8,-1,5,27,20,b7a6,False
5,0,31,1,0,18,-2,5,27,20,b7d5,False
5,-1,31,1,0,8,-2,5,27,20,b7b5,False
5,-1,27,1,0,8,-3,5,27,20,b7b4,False
5,-1,25,1,0,8,-4,5,27,20,b7b3,False
5,-1,26,1,0,8,-5,5,27,20,b7b2,False
5,-1,31,1,0,18,-6,6,27,20,b7b1,False
4,-1,31,0,0,8,0,5,27,20,h1g1,False
4,-1,31,0,0,12,0,5,27,20,h1f1,False
6,-1,31,0,0,4,0,5,27,20,e1f1,False
4,-1,27,1,0,3,2,5,27,20,d1d3,False
4,-1,29,1,0,8,1,5,27,20,d1d2,False
4,-1,31,1,0,2,0,4,27,20,d1c1,False
4,-1,31,1,0,16,0,4,27,20,d1b1,False
4,-1,31,1,0,2,0,4,27,20,d1a1,False
6,-1,31,0,0,14,0,5,27,20,e1g1,False
1,0,31,1,0,9,1,4,27,20,e4d5,False
1,-1,29,1,0,9,1,5,27,20,e4e5,False
1,-1,31,1,0,8,1,5,27,20,h2h3,False
1,-1,30,1,0,9,1,5,27,20,g2g3,False
1,-1,30,1,0,9,1,6,27,20,f2f3,False
1,-1,31,1,0,8,2,5,27,20,h2h4,False
1,-1,31,1,0,8,2,5,27,20,g2g4,False
1,-1,32,1,0,7,2,5,27,20,f2f4,False
5,8,1,1,0,8,0,5,28,21,c8f8,False
5,-1,18,1,0,8,0,5,28,21,c8e8,False
5,-1,19,1,0,8,0,5,28,21,c8d8,False
5,-1,21,1,0,8,0,5,28,21,c8b8,False
5,-1,22,1,0,8,0,5,28,21,c8a8,False
5,-1,27,1,0,8,-1,5,28,21,c8d7,False
5,-1,27,1,0,8,-1,5,28,21,c8c7,False
5,-1,27,1,0,8,-1,5,28,21,c8b7,False
5,0,25,1,1,9,-2,5,28,21,c8e6,False
5,-1,27,1,0,8,-2,5,28,21,c8c6,False
5,-1,27,1,0,8,-2,5,28,21,c8a6,False
5,-1,25,1,0,17,-3,5,28,21,c8c5,False
5,-1,28,1,5,8,-4,5,28,21,c8c4,False
5,-1,27,1,0,8,-5,5,28,21,c8c3,False
5,-1,24,1,5,9,-6,6,28,21,c8c2,False
5,-1,27,1,0,17,-7,5,28,21,c8c1,False
4,-1,20,0,0,8,0,5,28,21,h1g1,False
4,-1,20,0,0,12,0,5,28,21,h1f1,False
6,-1,20,0,0,4,0,5,28,21,e1f1,False
4,-1,20,1,0,3,2,5,28,21,d1d3,False
4,-1,18,1,5,8,1,5,28,21,d1d2,False
4,-1,20,1,0,16,0,4,28,21,d1c1,True
4,-1,20,1,0,2,0,4,28,21,d1b1,False
4,-1,20,1,5,2,0,4,28,21,d1a1,False
6,-1,20,0,0,14,0,5,28,21,e1g1,False
1,0,20,1,0,8,1,3,28,21,e4d5,False
1,-1,18,1,0,9,1,4,28,21,e4e5,False
1,-1,20,1,0,8,1,5,28,21,h2h3,False
1,-1,20,1,0,9,1,5,28,21,g2g3,False
1,-1,21,1,0,9,1,6,28,21,f2f3,False
1,-1,20,1,0,8,2,5,28,21,h2h4,False
1,-1,20,1,0,8,2,5,28,21,g2g4,False
1,-1,21,1,0,7,2,5,28,21,f2f4,False
5,7,1,1,0,2,0,2,29,22,c8f8,True
5,-2,18,1,0,2,0,2,29,22,c8e8,False
5,-2,19,1,0,3,0,4,29,22,c8d8,False
5,-2,21,1,0,2,0,2,29,22,c8b8,False
5,-2,22,1,1,2,0,4,29,22,c8a8,False
5,-2,27,1,0,3,-1,4,29,22,c8d7,False
5,-2,27,1,0,16,-1,2,29,22,c8c7,False
5,-2,27,1,1,2,-1,4,29,22,c8b7,False
5,-1,25,1,6,2,-2,3,29,22,c8e6,False
5,-2,27,1,1,16,-2,4,29,22,c8c6,False
5,-2,27,1,0,2,-2,2,29,22,c8a6,False
5,-2,25,1,0,17,-3,4,29,22,c8c5,False
5,-2,27,1,5,17,-4,4,29,22,c8c4,False
5,-2,27,1,0,17,-5,3,29,22,c8c3,False
5,-2,24,1,6,16,-6,3,29,22,c8c2,False
4,-2,20,0,0,16,0,2,29,22,h1g1,False
4,-2,20,0,0,20,0,2,29,22,h1f1,False
6,-2,20,0,0,17,0,2,29,22,e1f1,False
6,-2,20,0,0,15,0,2,29,22,e1d1,False
4,-2,20,1,0,16,6,2,29,22,c1c7,False
4,-2,20,1,0,16,5,2,29,22,c1c6,False
4,-2,20,1,0,16,4,3,29,22,c1c5,False
4,-2,20,1,0,17,3,3,29,22,c1c4,False
4,-2,20,1,0,16,2,2,29,22,c1c3,False
4,-2,17,1,5,16,1,2,29,22,c1c2,False
4,-2,20,1,0,8,0,3,29,22,c1d1,False
4,-2,20,1,0,2,0,2,29,22,c1b1,False
4,-2,20,1,5,2,0,2,29,22,c1a1,False
6,-2,20,0,0,22,0,2,29,22,e1g1,False
1,-2,21,1,0,16,1,1,29,22,d4d5,False
1,-2,20,1,0,16,1,2,29,22,h2h3,False
1,-2,20,1,0,17,1,2,29,22,g2g3,False
1,-2,22,1,1,16,1,3,29,22,f2f3,False
1,-2,20,1,0,16,2,2,29,22,h2h4,False
1,-2,20,1,0,16,2,2,29,22,g2g4,False
1,-2,22,1,0,15,2,2,29,22,f2f4,False
4,-2,21,0,0,2,0,2,30,23,h1g1,False
4,-2,21,0,0,6,0,2,30,23,h1f1,False
6,-2,21,0,0,3,0,2,30,23,e1f1,False
6,-2,21,0,0,6,0,2,30,23,e1d1,False
4,-2,1,1,0,2,7,2,30,23,c1c8,True
4,-2,20,1,0,2,6,2,30,23,c1c7,False
4,-2,21,1,0,2,5,2,30,23,c1c6,False
4,-2,21,1,0,7,4,3,30,23,c1c5,False
4,-2,21,1,0,3,3,3,30,23,c1c4,False
4,-2,21,1,0,2,2,2,30,23,c1c3,False
4,-2,18,1,5,2,1,2,30,23,c1c2,False
4,-2,21,1,0,8,0,3,30,23,c1d1,False
4,-2,21,1,0,2,0,2,30,23,c1b1,False
4,-2,21,1,5,2,0,2,30,23,c1a1,False
6,-2,21,0,0,13,0,2,30,23,e1g1,False
1,-2,22,1,0,2,1,1,30,23,d4d5,False
1,-2,21,1,0,2,1,2,30,23,h2h3,False
1,-2,21,1,0,3,1,2,30,23,g2g3,False
1,-2,23,1,1,2,1,3,30,23,f2f3,False
1,-2,21,1,0,2,2,2,30,23,h2h4,False
1,-2,21,1,0,2,2,2,30,23,g2g4,False
1,-2,23,1,0,1,2,2,30,23,f2f4,False
4,3,20,1,1,2,0,2,31,24,c8h8,True
4,-2,21,1,6,2,0,2,31,24,c8g8,False
4,-2,23,1,5,2,0,2,31,24,c8f8,False
4,-2,5,1,5,2,0,2,31,24,c8e8,False
4,-2,23,1,5,3,0,4,31,24,c8d8,False
4,-2,26,1,5,2,0,2,31,24,c8b8,False
4,-2,27,1,5,2,0,2,31,24,c8a8,False
4,-2,5,1,0,2,-1,2,31,24,c8c7,False
4,-2,29,1,0,2,-2,2,31,24,c8c6,False
4,-2,30,1,0,7,-3,3,31,24,c8c5,False
4,-2,30,1,0,3,-4,3,31,24,c8c4,False
4,-2,30,1,0,2,-5,2,31,24,c8c3,False
4,-2,27,1,5,2,-6,2,31,24,c8c2,False
4,-2,30,1,0,2,-7,2,31,24,c8c1,False
4,-2,25,0,5,2,0,2,31,24,h1g1,False
4,-2,25,0,5,6,0,2,31,24,h1f1,False
6,-2,25,0,5,3,0,2,31,24,e1f1,False
6,-2,25,0,5,1,0,2,31,24,e1d1,False
6,-2,25,0,5,8,0,2,31,24,e1g1,False
1,-2,26,1,5,2,1,1,31,24,d4d5,False
1,-2,25,1,5,2,1,2,31,24,h2h3,False
1,-2,25,1,5,3,1,2,31,24,g2g3,False
1,-2,27,1,6,2,1,3,31,24,f2f3,False
1,-2,25,1,5,2,2,2,31,24,h2h4,False
1,-2,25,1,5,2,2,2,31,24,g2g4,False
1,-2,27,1,5,1,2,2,31,24,f2f4,False
4,3,19,1,1,2,0,2,32,25,h8g8,False
4,3,20,1,0,2,0,2,32,25,h8f8,False
4,3,4,1,0,2,0,2,32,25,h8e8,False
4,3,18,1,0,3,0,4,32,25,h8d8,False
4,3,19,1,0,2,0,2,32,25,h8c8,False
4,3,19,1,0,2,0,2,32,25,h8b8,False
4,3,19,1,0,2,0,2,32,25,h8a8,False
4,3,22,1,2,2,-1,2,32,25,h8h7,False
4,3,22,1,1,2,-2,2,32,25,h8h6,False
4,4,21,1,0,2,-3,3,32,25,h8h5,False
4,3,19,0,1,2,0,2,32,25,h1g1,False
4,3,19,0,1,6,0,2,32,25,h1f1,False
6,3,19,0,1,3,0,2,32,25,e1f1,False
6,3,19,0,1,1,0,2,32,25,e1d1,False
6,3,19,0,1,8,0,2,32,25,e1g1,True
1,3,20,1,1,2,1,1,32,25,d4d5,False
1,3,19,1,1,2,1,2,32,25,h2h3,False
1,3,19,1,1,3,1,2,32,25,g2g3,False
1,3,21,1,2,2,1,3,32,25,f2f3,False
1,3,18,1,1,2,2,2,32,25,h2h4,False
1,3,20,1,1,2,2,2,32,25,g2g4,False
1,3,21,1,1,1,2,2,32,25,f2f4,False
4,3,16,0,1,8,0,3,33,26,h8g8,False
4,3,17,0,0,8,0,3,33,26,h8f8,False
4,3,4,0,0,8,0,3,33,26,h8e8,False
4,3,15,0,0,9,0,5,33,26,h8d8,False
4,3,16,0,0,8,0,3,33,26,h8c8,False
4,3,16,0,0,8,0,3,33,26,h8b8,False
4,3,16,0,0,8,0,3,33,26,h8a8,False
4,3,19,0,2,8,-1,3,33,26,h8h7,False
4,3,19,0,1,8,-2,3,33,26,h8h6,False
4,4,18,0,0,8,-3,4,33,26,h8h5,True
6,3,16,0,1,3,0,3,33,26,g1h1,False
4,3,16,0,2,3,0,4,33,26,f1e1,False
4,3,16,0,1,4,0,4,33,26,f1d1,False
4,3,16,0,1,3,0,3,33,26,f1c1,False
4,3,16,0,1,3,0,3,33,26,f1b1,False
4,3,16,0,6,3,0,3,33,26,f1a1,False
1,3,17,0,1,8,1,3,33,26,d4d5,False
1,3,16,0,1,8,1,3,33,26,h2h3,False
1,3,16,0,1,8,1,3,33,26,g2g3,False
1,3,17,0,2,8,1,4,33,26,f2f3,False
1,3,15,0,1,7,2,3,33,26,h2h4,False
1,3,17,0,1,7,2,3,33,26,g2g4,False
1,3,17,0,1,8,2,3,33,26,f2f4,False
4,4,20,0,0,8,3,3,34,27,h5h8,False
4,4,23,0,1,8,2,3,34,27,h5h7,False
4,4,23,0,0,8,1,3,34,27,h5h6,False
4,4,22,0,2,8,0,4,34,27,h5g5,False
4,4,22,0,1,8,0,4,34,27,h5f5,False
4,4,22,0,2,13,0,5,34,27,h5e5,False
4,4,21,0,1,9,0,4,34,27,h5d5,False
4,4,20,0,6,13,0,4,34,27,h5c5,False
4,4,23,0,1,8,0,4,34,27,h5b5,False
4,5,22,0,0,8,0,4,34,27,h5a5,True
4,4,23,0,1,8,-1,4,34,27,h5h4,False
4,4,23,0,0,13,-2,3,34,27,h5h3,False
6,4,23,0,1,3,0,4,34,27,g1h1,False
4,4,23,0,2,3,0,5,34,27,f1e1,False
4,4,23,0,1,4,0,5,34,27,f1d1,False
4,4,23,0,6,3,0,4,34,27,f1c1,False
4,4,23,0,1,3,0,4,34,27,f1b1,False
4,4,23,0,1,3,0,4,34,27,f1a1,False
1,4,24,0,0,9,1,5,34,27,d4d5,False
1,4,23,0,1,8,1,4,34,27,h2h3,False
1,4,23,0,1,8,1,4,34,27,g2g3,False
1,4,24,0,2,8,1,5,34,27,f2f3,False
1,4,23,0,1,8,2,4,34,27,h2h4,False
1,4,23,0,1,12,2,4,34,27,g2g4,False
1,4,24,0,1,8,2,4,34,27,f2f4,False
4,4,19,0,0,8,3,2,35,28,a5a8,False
4,4,6,0,0,8,2,2,35,28,a5a7,True
4,4,21,0,0,8,1,2,35,28,a5a6,False
4,4,22,0,0,8,0,4,35,28,a5h5,False
4,4,21,0,1,8,0,4,35,28,a5g5,False
4,4,21,0,0,8,0,4,35,28,a5f5,False
4,4,21,0,0,8,0,4,35,28,a5e5,False
4,4,17,0,5,8,0,4,35,28,a5d5,False
4,4,22,0,0,8,0,4,35,28,a5c5,False
4,4,22,0,0,8,0,4,35,28,a5b5,False
4,4,22,0,5,8,-1,3,35,28,a5a4,False
4,4,22,0,0,8,-2,2,35,28,a5a3,False
4,4,22,0,0,8,-3,2,35,28,a5a2,False
4,4,22,0,0,13,-4,2,35,28,a5a1,False
6,4,22,0,0,3,0,4,35,28,g1h1,False
4,4,22,0,0,3,0,5,35,28,f1e1,False
4,4,22,0,5,3,0,5,35,28,f1d1,False
4,4,22,0,0,3,0,4,35,28,f1c1,False
4,4,22,0,0,3,0,4,35,28,f1b1,False
4,4,22,0,0,13,0,4,35,28,f1a1,False
1,4,22,0,0,8,1,4,35,28,h2h3,False
1,4,22,0,0,8,1,4,35,28,g2g3,False
1,4,23,0,0,8,1,5,35,28,f2f3,False
1,4,22,0,0,7,2,4,35,28,h2h4,False
1,4,22,0,0,7,2,4,35,28,g2g4,False
1,4,23,0,0,8,2,4,35,28,f2f4,False
4,4,18,0,0,8,1,2,36,29,a7a8,False
4,9,4,0,0,8,0,3,36,29,a7d7,False
4,4,12,0,0,8,0,2,36,29,a7c7,False
4,4,13,0,0,8,0,2,36,29,a7b7,False
4,4,20,0,0,8,-1,2,36,29,a7a6,False
4,4,21,0,0,8,-2,4,36,29,a7a5,False
4,4,21,0,1,8,-3,4,36,29,a7a4,True
4,4,21,0,0,8,-4,2,36,29,a7a3,False
4,4,21,0,0,8,-5,2,36,29,a7a2,False
4,4,21,0,0,13,-6,2,36,29,a7a1,False
6,4,14,0,0,3,0,2,36,29,g1h1,False
4,4,14,0,1,3,0,3,36,29,f1e1,False
4,4,13,0,0,3,0,4,36,29,f1d1,False
4,4,14,0,0,3,0,2,36,29,f1c1,False
4,4,14,0,0,3,0,2,36,29,f1b1,False
4,4,14,0,0,13,0,2,36,29,f1a1,False
1,4,14,0,0,8,1,2,36,29,h2h3,False
1,4,14,0,0,8,1,2,36,29,g2g3,False
1,4,15,0,1,8,1,3,36,29,f2f3,False
1,4,14,0,0,7,2,2,36,29,h2h4,False
1,4,14,0,0,7,2,2,36,29,g2g4,False
1,4,15,0,0,8,2,3,36,29,f2f4,False
4,4,17,0,0,8,4,3,37,30,a4a8,False
4,4,13,0,0,8,3,3,37,30,a4a7,False
4,4,19,0,0,8,2,3,37,30,a4a6,False
4,4,20,0,0,8,1,5,37,30,a4a5,False
4,5,19,0,0,8,0,5,37,30,a4e4,True
4,4,16,0,1,8,0,5,37,30,a4d4,False
4,4,20,0,1,8,0,5,37,30,a4c4,False
4,4,20,0,1,8,0,5,37,30,a4b4,False
4,4,20,0,0,8,-1,3,37,30,a4a3,False
4,4,20,0,0,8,-2,3,37,30,a4a2,False
4,4,20,0,0,13,-3,3,37,30,a4a1,False
6,4,20,0,1,3,0,5,37,30,g1h1,False
4,4,20,0,1,3,0,5,37,30,f1e1,False
4,4,19,0,1,3,0,6,37,30,f1d1,False
4,4,20,0,1,3,0,5,37,30,f1c1,False
4,4,20,0,1,3,0,5,37,30,f1b1,False
4,4,20,0,1,13,0,5,37,30,f1a1,False
1,4,20,0,1,8,1,5,37,30,h2h3,False
1,4,20,0,1,8,1,5,37,30,g2g3,False
1,4,21,0,1,8,1,5,37,30,f2f3,False
1,4,20,0,1,7,2,5,37,30,h2h4,False
1,4,20,0,1,7,2,5,37,30,g2g4,False
1,4,21,0,1,8,2,6,37,30,f2f4,False
4,6,4,0,0,8,2,5,38,31,e4e6,False
4,5,18,0,0,8,1,5,38,31,e4e5,False
4,5,19,0,0,8,0,5,38,31,e4h4,False
4,5,17,0,0,8,0,5,38,31,e4g4,False
4,5,19,0,0,8,0,5,38,31,e4f4,False
4,5,14,0,0,8,0,5,38,31,e4d4,False
